Format Version,1.23,Take Name,Take 2023-09-07 07.27.12 AM_006,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-09-07 08.17.27.226 A. M.,Capture Start Frame,411713,Total Frames in Take,5504,Total Exported Frames,5504,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1916,Unlabeled 1916,Unlabeled 1916,Unlabeled 1917,Unlabeled 1917,Unlabeled 1917,Unlabeled 1918,Unlabeled 1918,Unlabeled 1918,Unlabeled 1919,Unlabeled 1919,Unlabeled 1919,Unlabeled 1920,Unlabeled 1920,Unlabeled 1920,Unlabeled 1921,Unlabeled 1921,Unlabeled 1921,Unlabeled 1922,Unlabeled 1922,Unlabeled 1922,Unlabeled 1923,Unlabeled 1923,Unlabeled 1923
,ID,"CA740","CA740","CA740","CA6F0","CA6F0","CA6F0","CA750","CA750","CA750","CA760","CA760","CA760","CA6B0","CA6B0","CA6B0","CA770","CA770","CA770","CA780","CA780","CA780","CA7A0","CA7A0","CA7A0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1691,14.091667,-0.100202,0.981980,-0.828234,,,,,,,,,,,,,,,,,,,,,
1692,14.100000,-0.104461,0.981938,-0.828009,,,,,,,,,,,,,,,,,,,,,
1693,14.108333,-0.109049,0.982120,-0.828105,,,,,,,,,,,,,,,,,,,,,
1694,14.116667,-0.113284,0.982089,-0.827992,,,,,,,,,,,,,,,,,,,,,
1695,14.125000,-0.117509,0.982230,-0.827926,,,,,,,,,,,,,,,,,,,,,
1696,14.133333,-0.121789,0.982337,-0.827765,,,,,,,,,,,,,,,,,,,,,
1697,14.141667,-0.126236,0.982397,-0.827299,,,,,,,,,,,,,,,,,,,,,
1698,14.150000,-0.130848,0.982443,-0.826819,,,,,,,,,,,,,,,,,,,,,
1699,14.158333,-0.135173,0.982503,-0.826580,,,,,,,,,,,,,,,,,,,,,
1700,14.166667,-0.139199,0.982659,-0.826127,,,,,,,,,,,,,,,,,,,,,
1701,14.175000,-0.143961,0.982673,-0.825567,,,,,,,,,,,,,,,,,,,,,
1702,14.183333,-0.148168,0.982733,-0.825069,,,,,,,,,,,,,,,,,,,,,
1703,14.191667,-0.152595,0.982789,-0.824908,,,,,,,,,,,,,,,,,,,,,
1704,14.200000,-0.157040,0.982815,-0.824391,,,,,,,,,,,,,,,,,,,,,
1705,14.208333,-0.161526,0.982800,-0.823656,,,,,,,,,,,,,,,,,,,,,
1706,14.216667,-0.165907,0.982820,-0.823083,,,,,,,,,,,,,,,,,,,,,
1707,14.225000,-0.170122,0.982792,-0.822463,,,,,,,,,,,,,,,,,,,,,
1708,14.233333,-0.174715,0.982855,-0.821825,,,,,,,,,,,,,,,,,,,,,
1709,14.241667,-0.179246,0.982741,-0.821093,,,,,,,,,,,,,,,,,,,,,
1710,14.250000,-0.183897,0.982664,-0.820229,,,,,,,,,,,,,,,,,,,,,
1711,14.258333,-0.188373,0.982589,-0.819526,,,,,,,,,,,,,,,,,,,,,
1712,14.266667,-0.192641,0.982571,-0.818722,,,,,,,,,,,,,,,,,,,,,
1713,14.275000,-0.197127,0.982503,-0.817726,,,,,,,,,,,,,,,,,,,,,
1714,14.283333,-0.201665,0.982489,-0.816945,,,,,,,,,,,,,,,,,,,,,
1715,14.291667,-0.206147,0.982297,-0.815878,,,,,,,,,,,,,,,,,,,,,
1716,14.300000,-0.210718,0.982190,-0.814704,,,,,,,,,,,,,,,,,,,,,
1717,14.308333,-0.215168,0.982085,-0.813804,,,,,,,,,,,,,,,,,,,,,
1718,14.316667,-0.219592,0.981936,-0.812953,,,,,,,,,,,,,,,,,,,,,
1719,14.325000,-0.224103,0.981750,-0.811935,,,,,,,,,,,,,,,,,,,,,
1720,14.333333,-0.228771,0.981480,-0.810796,,,,,,,,,,,,,,,,,,,,,
1721,14.341667,-0.233147,0.981346,-0.809331,,,,,,,,,,,,,,,,,,,,,
1722,14.350000,-0.237877,0.981140,-0.808127,,,,,,,,,,,,,,,,,,,,,
1723,14.358333,-0.242230,0.980881,-0.806817,,,,,,,,,,,,,,,,,,,,,
1724,14.366667,-0.246639,0.980693,-0.805272,,,,,,,,,,,,,,,,,,,,,
1725,14.375000,-0.251387,0.980360,-0.803775,,,,,,,,,,,,,,,,,,,,,
1726,14.383333,-0.255759,0.980169,-0.802472,,,,,,,,,,,,,,,,,,,,,
1727,14.391667,-0.260148,0.979901,-0.801405,,,,,,,,,,,,,,,,,,,,,
1728,14.400000,-0.264809,0.979633,-0.799804,,,,,,,,,,,,,,,,,,,,,
1729,14.408333,-0.269284,0.979308,-0.798084,,,,,,,,,,,,,,,,,,,,,
1730,14.416667,-0.273686,0.978975,-0.796623,,,,,,,,,,,,,,,,,,,,,
1731,14.425000,-0.278277,0.978579,-0.795064,,,,,,,,,,,,,,,,,,,,,
1732,14.433333,-0.282787,0.978213,-0.793281,,,,,,,,,,,,,,,,,,,,,
1733,14.441667,-0.287165,0.977765,-0.791451,,,,,,,,,,,,,,,,,,,,,
1734,14.450000,-0.291670,0.977437,-0.789826,,,,,,,,,,,,,,,,,,,,,
1735,14.458333,-0.296275,0.977036,-0.788232,,,,,,,,,,,,,,,,,,,,,
1736,14.466667,-0.300812,0.976553,-0.786427,,,,,,,,,,,,,,,,,,,,,
1737,14.475000,-0.305020,0.976209,-0.784442,,,,,,,,,,,,,,,,,,,,,
1738,14.483333,-0.309728,0.975646,-0.782439,,,,,,,,,,,,,,,,,,,,,
1739,14.491667,-0.314178,0.975250,-0.780473,,,,,,,,,,,,,,,,,,,,,
1740,14.500000,-0.318450,0.974824,-0.778837,,,,,,,,,,,,,,,,,,,,,
1741,14.508333,-0.323261,0.974242,-0.776758,,,,,,,,,,,,,,,,,,,,,
1742,14.516667,-0.327053,0.973855,-0.774411,,,,,,,,,,,,,,,,,,,,,
1743,14.525000,-0.331689,0.973350,-0.772493,,,,,,,,,,,,,,,,,,,,,
1744,14.533333,-0.336069,0.972870,-0.770463,,,,,,,,,,,,,,,,,,,,,
1745,14.541667,-0.340535,0.972393,-0.768307,,,,,,,,,,,,,,,,,,,,,
1746,14.550000,-0.344694,0.971909,-0.766085,,,,,,,,,,,,,,,,,,,,,
1747,14.558333,-0.349063,0.971459,-0.763735,,,,,,,,,,,,,,,,,,,,,
1748,14.566667,-0.353495,0.971046,-0.761379,,,,,,,,,,,,,,,,,,,,,
1749,14.575000,-0.357565,0.970604,-0.759160,,,,,,,,,,,,,,,,,,,,,
1750,14.583333,-0.361970,0.970139,-0.757032,,,,,,,,,,,,,,,,,,,,,
1751,14.591667,-0.365910,0.969706,-0.754617,,,,,,,,,,,,,,,,,,,,,
1752,14.600000,-0.370314,0.969303,-0.752407,,,,,,,,,,,,,,,,,,,,,
1753,14.608333,-0.374631,0.968774,-0.749874,,,,,,,,,,,,,,,,,,,,,
1754,14.616667,-0.378647,0.968368,-0.747454,,,,,,,,,,,,,,,,,,,,,
1755,14.625000,-0.382974,0.968007,-0.745008,,,,,,,,,,,,,,,,,,,,,
1756,14.633333,-0.386978,0.967590,-0.742478,,,,,,,,,,,,,,,,,,,,,
1757,14.641667,-0.391071,0.967193,-0.740118,,,,,,,,,,,,,,,,,,,,,
1758,14.650000,-0.395198,0.966813,-0.737157,,,,,,,,,,,,,,,,,,,,,
1759,14.658333,-0.399009,0.966458,-0.734292,,,,,,,,,,,,,,,,,,,,,
1760,14.666667,-0.403212,0.966175,-0.731969,,,,,,,,,,,,,,,,,,,,,
1761,14.675000,-0.407356,0.965821,-0.729410,,,,,,,,,,,,,,,,,,,,,
1762,14.683333,-0.411110,0.965556,-0.726553,,,,,,,,,,,,,,,,,,,,,
1763,14.691667,-0.415397,0.965201,-0.724059,,,,,,,,,,,,,,,,,,,,,
1764,14.700000,-0.419138,0.964892,-0.721320,,,,,,,,,,,,,,,,,,,,,
1765,14.708333,-0.422837,0.964639,-0.718710,,,,,,,,,,,,,,,,,,,,,
1766,14.716667,-0.427002,0.964299,-0.715882,,,,,,,,,,,,,,,,,,,,,
1767,14.725000,-0.430769,0.964107,-0.712541,,,,,,,,,,,,,,,,,,,,,
1768,14.733333,-0.434620,0.963849,-0.709812,,,,,,,,,,,,,,,,,,,,,
1769,14.741667,-0.438387,0.963593,-0.707137,,,,,,,,,,,,,,,,,,,,,
1770,14.750000,-0.442171,0.963435,-0.704298,,,,,,,,,,,,,,,,,,,,,
1771,14.758333,-0.446105,0.963289,-0.701275,,,,,,,,,,,,,,,,,,,,,
1772,14.766667,-0.449660,0.963168,-0.698505,,,,,,,,,,,,,,,,,,,,,
1773,14.775000,-0.453410,0.962971,-0.695613,,,,,,,,,,,,,,,,,,,,,
1774,14.783333,-0.457378,0.962788,-0.692165,,,,,,,,,,,,,,,,,,,,,
1775,14.791667,-0.460819,0.962572,-0.689132,,,,,,,,,,,,,,,,,,,,,
1776,14.800000,-0.464516,0.962493,-0.686313,,,,,,,,,,,,,,,,,,,,,
1777,14.808333,-0.468185,0.962424,-0.683519,,,,,,,,,,,,,,,,,,,,,
1778,14.816667,-0.471764,0.962258,-0.680393,,,,,,,,,,,,,,,,,,,,,
1779,14.825000,-0.475324,0.962077,-0.677211,,,,,,,,,,,,,,,,,,,,,
1780,14.833333,-0.478806,0.961949,-0.673910,,,,,,,,,,,,,,,,,,,,,
1781,14.841667,-0.482238,0.961913,-0.670940,,,,,,,,,,,,,,,,,,,,,
1782,14.850000,-0.485734,0.961731,-0.668178,,,,,,,,,,,,,,,,,,,,,
1783,14.858333,-0.489154,0.961664,-0.665237,,,,,,,,,,,,,,,,,,,,,
1784,14.866667,-0.492515,0.961538,-0.661864,,,,,,,,,,,,,,,,,,,,,
1785,14.875000,-0.496011,0.961443,-0.658814,,,,,,,,,,,,,,,,,,,,,
1786,14.883333,-0.499255,0.961353,-0.655627,,,,,,,,,,,,,,,,,,,,,
1787,14.891667,-0.502889,0.961231,-0.652544,,,,,,,,,,,,,,,,,,,,,
1788,14.900000,-0.506118,0.961177,-0.649146,,,,,,,,,,,,,,,,,,,,,
1789,14.908333,-0.509573,0.961066,-0.645993,,,,,,,,,,,,,,,,,,,,,
1790,14.916667,-0.512661,0.960961,-0.642997,,,,,,,,,,,,,,,,,,,,,
1791,14.925000,-0.515584,0.960862,-0.639624,,,,,,,,,,,,,,,,,,,,,
1792,14.933333,-0.519213,0.960779,-0.636273,,,,,,,,,,,,,,,,,,,,,
1793,14.941667,-0.522089,0.960840,-0.632971,,,,,,,,,,,,,,,,,,,,,
1794,14.950000,-0.525273,0.960677,-0.629955,,,,,,,,,,,,,,,,,,,,,
1795,14.958333,-0.528434,0.960663,-0.626938,,,,,,,,,,,,,,,,,,,,,
1796,14.966667,-0.531465,0.960714,-0.623774,,,,,,,,,,,,,,,,,,,,,
1797,14.975000,-0.534399,0.960665,-0.620609,,,,,,,,,,,,,,,,,,,,,
1798,14.983333,-0.537614,0.960654,-0.617498,,,,,,,,,,,,,,,,,,,,,
1799,14.991667,-0.540756,0.960669,-0.614210,,,,,,,,,,,,,,,,,,,,,
1800,15.000000,-0.543634,0.960649,-0.611005,,,,,,,,,,,,,,,,,,,,,
1801,15.008333,-0.546424,0.960781,-0.607583,,,,,,,,,,,,,,,,,,,,,
1802,15.016667,-0.549174,0.960892,-0.604459,,,,,,,,,,,,,,,,,,,,,
1803,15.025000,-0.552190,0.960904,-0.601401,,,,,,,,,,,,,,,,,,,,,
1804,15.033333,-0.555029,0.961029,-0.598045,,,,,,,,,,,,,,,,,,,,,
1805,15.041667,-0.557807,0.961042,-0.594837,,,,,,,,,,,,,,,,,,,,,
1806,15.050000,-0.560691,0.961168,-0.591707,,,,,,,,,,,,,,,,,,,,,
1807,15.058333,-0.563332,0.961355,-0.588345,,,,,,,,,,,,,,,,,,,,,
1808,15.066667,-0.566305,0.961406,-0.585171,,,,,,,,,,,,,,,,,,,,,
1809,15.075000,-0.569068,0.961426,-0.582028,,,,,,,,,,,,,,,,,,,,,
1810,15.083333,-0.571575,0.961676,-0.578775,,,,,,,,,,,,,,,,,,,,,
1811,15.091667,-0.574236,0.961810,-0.575284,,,,,,,,,,,,,,,,,,,,,
1812,15.100000,-0.577131,0.961905,-0.572059,,,,,,,,,,,,,,,,,,,,,
1813,15.108333,-0.579554,0.962121,-0.568915,,,,,,,,,,,,,,,,,,,,,
1814,15.116667,-0.582047,0.962255,-0.565647,,,,,,,,,,,,,,,,,,,,,
1815,15.125000,-0.584710,0.962335,-0.562086,,,,,,,,,,,,,,,,,,,,,
1816,15.133333,-0.587269,0.962457,-0.558853,,,,,,,,,,,,,,,,,,,,,
1817,15.141667,-0.590001,0.962594,-0.555375,,,,,,,,,,,,,,,,,,,,,
1818,15.150000,-0.592135,0.962770,-0.551988,,,,,,,,,,,,,,,,,,,,,
1819,15.158333,-0.594787,0.962820,-0.548817,,,,,,,,,,,,,,,,,,,,,
1820,15.166667,-0.597292,0.962952,-0.545461,,,,,,,,,,,,,,,,,,,,,
1821,15.175000,-0.599576,0.963073,-0.542044,,,,,,,,,,,,,,,,,,,,,
1822,15.183333,-0.602069,0.963227,-0.538592,,,,,,,,,,,,,,,,,,,,,
1823,15.191667,-0.604389,0.963315,-0.535278,,,,,,,,,,,,,,,,,,,,,
1824,15.200000,-0.606737,0.963370,-0.531899,,,,,,,,,,,,,,,,,,,,,
1825,15.208333,-0.609255,0.963493,-0.528209,,,,,,,,,,,,,,,,,,,,,
1826,15.216667,-0.611634,0.963577,-0.524745,,,,,,,,,,,,,,,,,,,,,
1827,15.225000,-0.613853,0.963659,-0.521524,,,,,,,,,,,,,,,,,,,,,
1828,15.233333,-0.616197,0.963740,-0.517741,,,,,,,,,,,,,,,,,,,,,
1829,15.241667,-0.618584,0.963885,-0.514249,,,,,,,,,,,,,,,,,,,,,
1830,15.250000,-0.620617,0.963948,-0.510918,,,,,,,,,,,,,,,,,,,,,
1831,15.258333,-0.622876,0.964088,-0.507518,,,,,,,,,,,,,,,,,,,,,
1832,15.266667,-0.625315,0.964151,-0.504092,,,,,,,,,,,,,,,,,,,,,
1833,15.275000,-0.627382,0.964236,-0.500121,,,,,,,,,,,,,,,,,,,,,
1834,15.283333,-0.629593,0.964282,-0.496564,,,,,,,,,,,,,,,,,,,,,
1835,15.291667,-0.631739,0.964479,-0.492922,,,,,,,,,,,,,,,,,,,,,
1836,15.300000,-0.633855,0.964585,-0.489280,,,,,,,,,,,,,,,,,,,,,
1837,15.308333,-0.635891,0.964710,-0.485609,,,,,,,,,,,,,,,,,,,,,
1838,15.316667,-0.638196,0.964813,-0.482162,,,,,,,,,,,,,,,,,,,,,
1839,15.325000,-0.640263,0.964925,-0.478242,,,,,,,,,,,,,,,,,,,,,
1840,15.333333,-0.642528,0.965092,-0.474683,,,,,,,,,,,,,,,,,,,,,
1841,15.341667,-0.644315,0.965284,-0.470746,,,,,,,,,,,,,,,,,,,,,
1842,15.350000,-0.646619,0.965353,-0.467269,,,,,,,,,,,,,,,,,,,,,
1843,15.358333,-0.648635,0.965580,-0.463674,,,,,,,,,,,,,,,,,,,,,
1844,15.366667,-0.650632,0.965754,-0.459446,,,,,,,,,,,,,,,,,,,,,
1845,15.375000,-0.652779,0.965930,-0.455670,,,,,,,,,,,,,,,,,,,,,
1846,15.383333,-0.654494,0.965995,-0.451906,,,,,,,,,,,,,,,,,,,,,
1847,15.391667,-0.656438,0.966487,-0.448419,,,,,,,,,,,,,,,,,,,,,
1848,15.400000,-0.658305,0.966537,-0.444389,,,,,,,,,,,,,,,,,,,,,
1849,15.408333,-0.660505,0.966995,-0.440743,,,,,,,,,,,,,,,,,,,,,
1850,15.416667,-0.662241,0.967043,-0.436525,,,,,,,,,,,,,,,,,,,,,
1851,15.425000,-0.664441,0.967491,-0.433046,,,,,,,,,,,,,,,,,,,,,
1852,15.433333,-0.666476,0.967882,-0.429195,,,,,,,,,,,,,,,,,,,,,
1853,15.441667,-0.668129,0.968147,-0.425162,,,,,,,,,,,,,,,,,,,,,
1854,15.450000,-0.670163,0.968464,-0.421213,,,,,,,,,,,,,,,,,,,,,
1855,15.458333,-0.672084,0.968804,-0.417363,,,,,,,,,,,,,,,,,,,,,
1856,15.466667,-0.673809,0.968924,-0.412896,,,,,,,,,,,,,,,,,,,,,
1857,15.475000,-0.675563,0.969342,-0.409074,,,,,,,,,,,,,,,,,,,,,
1858,15.483333,-0.677713,0.969844,-0.405403,,,,,,,,,,,,,,,,,,,,,
1859,15.491667,-0.679221,0.970012,-0.401148,,,,,,,,,,,,,,,,,,,,,
1860,15.500000,-0.681444,0.970514,-0.397252,,,,,,,,,,,,,,,,,,,,,
1861,15.508333,-0.683073,0.970685,-0.392850,,,,,,,,,,,,,,,,,,,,,
1862,15.516667,-0.684805,0.970993,-0.388684,,,,,,,,,,,,,,,,,,,,,
1863,15.525000,-0.686493,0.971330,-0.384737,,,,,,,,,,,,,,,,,,,,,
1864,15.533333,-0.688283,0.971712,-0.381009,,,,,,,,,,,,,,,,,,,,,
1865,15.541667,-0.689970,0.972047,-0.376785,,,,,,,,,,,,,,,,,,,,,
1866,15.550000,-0.691942,0.972219,-0.372530,,,,,,,,,,,,,,,,,,,,,
1867,15.558333,-0.693416,0.972501,-0.368342,,,,,,,,,,,,,,,,,,,,,
1868,15.566667,-0.695268,0.972761,-0.364539,,,,,,,,,,,,,,,,,,,,,
1869,15.575000,-0.697090,0.972982,-0.360611,,,,,,,,,,,,,,,,,,,,,
1870,15.583333,-0.698698,0.973207,-0.356570,,,,,,,,,,,,,,,,,,,,,
1871,15.591667,-0.700684,0.973295,-0.352514,,,,,,,,,,,,,,,,,,,,,
1872,15.600000,-0.702441,0.973401,-0.348530,,,,,,,,,,,,,,,,,,,,,
1873,15.608333,-0.703492,0.973559,-0.344265,,,,,,,,,,,,,,,,,,,,,
1874,15.616667,-0.705201,0.973658,-0.340106,,,,,,,,,,,,,,,,,,,,,
1875,15.625000,-0.707052,0.973775,-0.335901,,,,,,,,,,,,,,,,,,,,,
1876,15.633333,-0.708737,0.973770,-0.331773,,,,,,,,,,,,,,,,,,,,,
1877,15.641667,-0.710273,0.973814,-0.327650,,,,,,,,,,,,,,,,,,,,,
1878,15.650000,-0.711833,0.973779,-0.323850,,,,,,,,,,,,,,,,,,,,,
1879,15.658333,-0.713362,0.973729,-0.319890,,,,,,,,,,,,,,,,,,,,,
1880,15.666667,-0.714927,0.973696,-0.316036,,,,,,,,,,,,,,,,,,,,,
1881,15.675000,-0.716563,0.973604,-0.311824,,,,,,,,,,,,,,,,,,,,,
1882,15.683333,-0.718125,0.973405,-0.307703,,,,,,,,,,,,,,,,,,,,,
1883,15.691667,-0.719610,0.973310,-0.303370,,,,,,,,,,,,,,,,,,,,,
1884,15.700000,-0.721330,0.973151,-0.299652,,,,,,,,,,,,,,,,,,,,,
1885,15.708333,-0.722589,0.972967,-0.295592,,,,,,,,,,,,,,,,,,,,,
1886,15.716667,-0.724123,0.972776,-0.291773,,,,,,,,,,,,,,,,,,,,,
1887,15.725000,-0.725592,0.972582,-0.287817,,,,,,,,,,,,,,,,,,,,,
1888,15.733333,-0.726979,0.972349,-0.283586,,,,,,,,,,,,,,,,,,,,,
1889,15.741667,-0.728324,0.972153,-0.279448,,,,,,,,,,,,,,,,,,,,,
1890,15.750000,-0.729917,0.971996,-0.275453,,,,,,,,,,,,,,,,,,,,,
1891,15.758333,-0.731137,0.971749,-0.271478,,,,,,,,,,,,,,,,,,,,,
1892,15.766667,-0.732757,0.971464,-0.267519,,,,,,,,,,,,,,,,,,,,,
1893,15.775000,-0.734010,0.971315,-0.263328,,,,,,,,,,,,,,,,,,,,,
1894,15.783333,-0.735419,0.971056,-0.259282,,,,,,,,,,,,,,,,,,,,,
1895,15.791667,-0.736808,0.970824,-0.255021,,,,,,,,,,,,,,,,,,,,,
1896,15.800000,-0.738215,0.970568,-0.251025,,,,,,,,,,,,,,,,,,,,,
1897,15.808333,-0.739566,0.970348,-0.247208,,,,,,,,,,,,,,,,,,,,,
1898,15.816667,-0.740832,0.970103,-0.243019,,,,,,,,,,,,,,,,,,,,,
1899,15.825000,-0.742139,0.969907,-0.238922,,,,,,,,,,,,,,,,,,,,,
1900,15.833333,-0.743356,0.969680,-0.235269,,,,,,,,,,,,,,,,,,,,,
1901,15.841667,-0.744634,0.969464,-0.231607,,,,,,,,,,,,,,,,,,,,,
1902,15.850000,-0.745829,0.969344,-0.227629,,,,,,,,,,,,,,,,,,,,,
1903,15.858333,-0.747262,0.969204,-0.223528,,,,,,,,,,,,,,,,,,,,,
1904,15.866667,-0.748060,0.969074,-0.219758,,,,,,,,,,,,,,,,,,,,,
1905,15.875000,-0.749382,0.969080,-0.215619,,,,,,,,,,,,,,,,,,,,,
1906,15.883333,-0.750348,0.969047,-0.211737,,,,,,,,,,,,,,,,,,,,,
1907,15.891667,-0.751986,0.969023,-0.207883,,,,,,,,,,,,,,,,,,,,,
1908,15.900000,-0.752967,0.969079,-0.204045,,,,,,,,,,,,,,,,,,,,,
1909,15.908333,-0.753962,0.969238,-0.200045,,,,,,,,,,,,,,,,,,,,,
1910,15.916667,-0.755084,0.969367,-0.196385,,,,,,,,,,,,,,,,,,,,,
1911,15.925000,-0.756302,0.969531,-0.192655,,,,,,,,,,,,,,,,,,,,,
1912,15.933333,-0.757312,0.969807,-0.188765,,,,,,,,,,,,,,,,,,,,,
1913,15.941667,-0.758175,0.970108,-0.184962,,,,,,,,,,,,,,,,,,,,,
1914,15.950000,-0.759226,0.970380,-0.181406,,,,,,,,,,,,,,,,,,,,,
1915,15.958333,-0.760228,0.970631,-0.177767,,,,,,,,,,,,,,,,,,,,,
1916,15.966667,-0.761165,0.971077,-0.173559,,,,,,,,,,,,,,,,,,,,,
1917,15.975000,-0.762198,0.971471,-0.169929,,,,,,,,,,,,,,,,,,,,,
1918,15.983333,-0.763202,0.971870,-0.165785,,,,,,,,,,,,,,,,,,,,,
1919,15.991667,-0.764229,0.972321,-0.161922,,,,,,,,,,,,,,,,,,,,,
1920,16.000000,-0.764938,0.972793,-0.158200,,,,,,,,,,,,,,,,,,,,,
1921,16.008333,-0.766016,0.973224,-0.154579,,,,,,,,,,,,,,,,,,,,,
1922,16.016667,-0.766909,0.973692,-0.150571,,,,,,,,,,,,,,,,,,,,,
1923,16.025000,-0.767745,0.974176,-0.146825,,,,,,,,,,,,,,,,,,,,,
1924,16.033333,-0.768612,0.974549,-0.143255,,,,,,,,,,,,,,,,,,,,,
1925,16.041667,-0.769570,0.974918,-0.139625,,,,,,,,,,,,,,,,,,,,,
1926,16.050000,-0.770039,0.975395,-0.135625,,,,,,,,,,,,,,,,,,,,,
1927,16.058333,-0.771209,0.975718,-0.131775,,,,,,,,,,,,,,,,,,,,,
1928,16.066667,-0.771881,0.976162,-0.128111,,,,,,,,,,,,,,,,,,,,,
1929,16.075000,-0.772558,0.976385,-0.124692,,,,,,,,,,,,,,,,,,,,,
1930,16.083333,-0.773131,0.976785,-0.120718,,,,,,,,,,,,,,,,,,,,,
1931,16.091667,-0.774118,0.976883,-0.117056,,,,,,,,,,,,,,,,,,,,,
1932,16.100000,-0.774523,0.977193,-0.112977,,,,,,,,,,,,,,,,,,,,,
1933,16.108333,-0.775411,0.977327,-0.108744,,,,,,,,,,,,,,,,,,,,,
1934,16.116667,-0.776143,0.977518,-0.104835,,,,,,,,,,,,,,,,,,,,,
1935,16.125000,-0.776830,0.977564,-0.101193,,,,,,,,,,,,,,,,,,,,,
1936,16.133333,-0.777467,0.977656,-0.097732,,,,,,,,,,,,,,,,,,,,,
1937,16.141667,-0.777877,0.977652,-0.093953,,,,,,,,,,,,,,,,,,,,,
1938,16.150000,-0.778559,0.977622,-0.090184,,,,,,,,,,,,,,,,,,,,,
1939,16.158333,-0.779066,0.977510,-0.086422,,,,,,,,,,,,,,,,,,,,,
1940,16.166667,-0.779922,0.977342,-0.082930,,,,,,,,,,,,,,,,,,,,,
1941,16.175000,-0.780406,0.977094,-0.079047,,,,,,,,,,,,,,,,,,,,,
1942,16.183333,-0.780774,0.976893,-0.075316,,,,,,,,,,,,,,,,,,,,,
1943,16.191667,-0.781441,0.976656,-0.071403,,,,,,,,,,,,,,,,,,,,,
1944,16.200000,-0.782059,0.976384,-0.067325,,,,,,,,,,,,,,,,,,,,,
1945,16.208333,-0.782673,0.975967,-0.063667,,,,,,,,,,,,,,,,,,,,,
1946,16.216667,-0.783259,0.975551,-0.059933,,,,,,,,,,,,,,,,,,,,,
1947,16.225000,-0.783468,0.975235,-0.055969,,,,,,,,,,,,,,,,,,,,,
1948,16.233333,-0.784275,0.974745,-0.051924,,,,,,,,,,,,,,,,,,,,,
1949,16.241667,-0.784671,0.974409,-0.047793,,,,,,,,,,,,,,,,,,,,,
1950,16.250000,-0.784923,0.973965,-0.043853,,,,,,,,,,,,,,,,,,,,,
1951,16.258333,-0.785432,0.973518,-0.040125,,,,,,,,,,,,,,,,,,,,,
1952,16.266667,-0.785840,0.973066,-0.036608,,,,,,,,,,,,,,,,,,,,,
1953,16.275000,-0.785979,0.972621,-0.032500,,,,,,,,,,,,,,,,,,,,,
1954,16.283333,-0.786422,0.972178,-0.028578,,,,,,,,,,,,,,,,,,,,,
1955,16.291667,-0.786999,0.971595,-0.024634,,,,,,,,,,,,,,,,,,,,,
1956,16.300000,-0.787336,0.971284,-0.020646,,,,,,,,,,,,,,,,,,,,,
1957,16.308333,-0.787661,0.970905,-0.016432,,,,,,,,,,,,,,,,,,,,,
1958,16.316667,-0.788081,0.970356,-0.012713,,,,,,,,,,,,,,,,,,,,,
1959,16.325000,-0.788357,0.969949,-0.008798,,,,,,,,,,,,,,,,,,,,,
1960,16.333333,-0.788652,0.969635,-0.004721,,,,,,,,,,,,,,,,,,,,,
1961,16.341667,-0.788925,0.969225,-0.000857,,,,,,,,,,,,,,,,,,,,,
1962,16.350000,-0.789254,0.968927,0.003521,,,,,,,,,,,,,,,,,,,,,
1963,16.358333,-0.789429,0.968616,0.007633,,,,,,,,,,,,,,,,,,,,,
1964,16.366667,-0.789733,0.968374,0.011371,,,,,,,,,,,,,,,,,,,,,
1965,16.375000,-0.790076,0.968062,0.015436,,,,,,,,,,,,,,,,,,,,,
1966,16.383333,-0.790142,0.967833,0.019372,,,,,,,,,,,,,,,,,,,,,
1967,16.391667,-0.790245,0.967737,0.023621,,,,,,,,,,,,,,,,,,,,,
1968,16.400000,-0.790464,0.967574,0.027590,,,,,,,,,,,,,,,,,,,,,
1969,16.408333,-0.790776,0.967514,0.031655,,,,,,,,,,,,,,,,,,,,,
1970,16.416667,-0.790746,0.967358,0.035582,,,,,,,,,,,,,,,,,,,,,
1971,16.425000,-0.791013,0.967308,0.039558,,,,,,,,,,,,,,,,,,,,,
1972,16.433333,-0.791152,0.967413,0.043602,,,,,,,,,,,,,,,,,,,,,
1973,16.441667,-0.791151,0.967357,0.047692,,,,,,,,,,,,,,,,,,,,,
1974,16.450000,-0.791254,0.967416,0.051840,,,,,,,,,,,,,,,,,,,,,
1975,16.458333,-0.791142,0.967521,0.055810,,,,,,,,,,,,,,,,,,,,,
1976,16.466667,-0.791248,0.967563,0.059870,,,,,,,,,,,,,,,,,,,,,
1977,16.475000,-0.791193,0.967677,0.063983,,,,,,,,,,,,,,,,,,,,,
